Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NY,New York,Columbia,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,25.9,,,22.8,29.2,61778,36021,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-73.6267175 42.2476964),619
2020,NY,New York,Cattaraugus,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,70.3,,,66.7,73.7,76426,36009,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-78.662332 42.2390986),2034
2021,NY,New York,Tioga,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,27.7,,,25.0,30.7,47980,36107,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-76.2974556 42.1780565),630
2020,NY,New York,Orleans,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.7,,,68.9,77.7,40191,36073,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-78.2070281 43.3399059),626
2021,NY,New York,Richmond,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.4,,,3.0,4.0,493494,36085,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Franklin,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,22.3,,,18.7,26.1,47456,36033,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.31067 44.5943758),621
2021,NY,New York,Jefferson,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.7,,,11.7,15.9,116295,36045,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-76.0529678 43.996389),2089
2021,NY,New York,Ulster,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.7,,,74.3,80.9,182951,36111,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-74.2654582 41.9472124),2182
2021,NY,New York,Livingston,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,26.5,,,23.9,29.4,61578,36051,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-77.778463 42.7290418),2091
2021,NY,New York,New York,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.6,,,7.6,9.6,1576876,36061,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-73.9701871 40.7766419),2095
2021,NY,New York,Broome,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,36.4,,,33.6,39.1,197240,36007,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-75.8302833 42.1619773),2033
2021,NY,New York,Schenectady,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,17.3,,,14.0,20.8,158089,36093,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-74.0435592 42.8175516),2142
2020,NY,New York,Herkimer,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,12.9,,,8.4,18.5,59937,36043,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-74.8410968 43.571009),2088
2021,NY,New York,Madison,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,5.8,,,4.4,7.7,67658,36053,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-75.6635749 42.9100255),2092
2021,NY,New York,Livingston,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.4,4.7,61578,36051,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-77.778463 42.7290418),2091
2021,NY,New York,Delaware,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.5,,,3.8,5.3,44378,36025,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-74.9667281 42.1939865),2039
2021,NY,New York,Ontario,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,112508,36069,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-77.3034967 42.8563575),2133
2021,NY,New York,Hamilton,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.1,,,7.9,10.5,5119,36041,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-74.5024556 43.6578786),622
2020,NY,New York,Steuben,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.6,,,70.0,79.0,92948,36101,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-77.3855253 42.2667252),2178
2020,NY,New York,Westchester,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,77.7,,,74.7,80.5,997895,36119,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-73.7457526 41.1526862),2185
2021,NY,New York,Rockland,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,27.8,,,24.9,30.7,339227,36087,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-74.0246616 41.1546276),628
2021,NY,New York,Livingston,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,24.2,,,21.1,27.5,61578,36051,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-77.778463 42.7290418),2091
2021,NY,New York,Richmond,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,6.9,,,5.9,8.0,493494,36085,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Nassau,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,23.2,,,20.2,26.3,1390907,36059,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-73.5894144 40.7296118),2094
2021,NY,New York,Allegany,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.5,,,31.6,41.4,46106,36003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-78.0261531 42.2478532),2031
2021,NY,New York,Cayuga,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,18.1,,,15.2,20.8,75880,36011,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-76.5745866 43.0085456),618
2021,NY,New York,Seneca,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,31.4,,,27.1,35.8,33688,36099,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-76.827088 42.7822943),2144
2021,NY,New York,Washington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.9,,,30.6,39.4,60956,36115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-73.4394282 43.3123766),2184
2021,NY,New York,Dutchess,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.7,,,8.4,11.1,297112,36027,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-73.7400411 41.7547699),2040
2021,NY,New York,Genesee,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,24.7,,,22.2,27.2,57853,36037,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-78.1927784 43.0009096),2086
2021,NY,New York,Tompkins,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.5,3.5,105162,36109,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-76.4734835 42.4530063),2181
2021,NY,New York,Monroe,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,7.8,,,6.7,9.0,755160,36055,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-77.7005177 43.2503466),2093
2021,NY,New York,Steuben,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,8,,,6.8,9.3,92948,36101,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-77.3855253 42.2667252),2178
2021,NY,New York,Warren,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.0,3.8,65618,36113,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-73.8381388 43.5551053),2183
2021,NY,New York,Onondaga,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.4,,,10.2,12.7,473236,36067,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-76.1961336 43.0065163),2132
2021,NY,New York,Greene,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.9,,,3.3,4.7,48499,36039,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-74.1420253 42.2798211),2087
2021,NY,New York,Genesee,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.3,12.3,57853,36037,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-78.1927784 43.0009096),2086
2020,NY,New York,Sullivan,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73,,,68.7,77.0,79806,36105,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-74.7715769 41.7199928),2180
2021,NY,New York,Putnam,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,87.2,,,84.8,89.5,97936,36079,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-73.7438608 41.4279067),627
2020,NY,New York,Rensselaer,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,77.2,,,73.0,80.9,160232,36083,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-73.5138454 42.7104206),2138
2021,NY,New York,Herkimer,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,76.2,,,72.3,79.8,59937,36043,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-74.8410968 43.571009),2088
2021,NY,New York,Chenango,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.6,,,27.5,33.9,46537,36017,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-75.6022407 42.4780238),2037
2020,NY,New York,Ontario,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.2,,,5.7,13.3,112508,36069,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-77.3034967 42.8563575),2133
2021,NY,New York,Tioga,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.1,,,2.7,3.7,47980,36107,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-76.2974556 42.1780565),630
2020,NY,New York,Westchester,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,86,,,84.4,87.5,997895,36119,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-73.7457526 41.1526862),2185
2021,NY,New York,Queens,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,6,,,5.3,6.7,2331143,36081,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-73.8412089 40.6546581),2137
2021,NY,New York,Rockland,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,58.4,,,53.9,62.6,339227,36087,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-74.0246616 41.1546276),628
2020,NY,New York,Rockland,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,42.6,,,36.0,49.2,339227,36087,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-74.0246616 41.1546276),628
2020,NY,New York,Orleans,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,73.3,,,70.3,76.1,40191,36073,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-78.2070281 43.3399059),626
2021,NY,New York,New York,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,,,2.3,2.9,1576876,36061,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-73.9701871 40.7766419),2095
2021,NY,New York,Montgomery,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.6,,,5.8,7.4,49558,36057,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-74.4353575 42.9008912),624
2021,NY,New York,Chautauqua,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,26.6,,,24.0,29.6,126807,36013,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-79.4075949 42.3042159),2035
2020,NY,New York,Putnam,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,44.2,,,36.0,52.2,97936,36079,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-73.7438608 41.4279067),627
2021,NY,New York,Lewis,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.3,,,9.8,13.0,26573,36049,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-75.4441402 43.7826811),623
2021,NY,New York,Hamilton,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,39,,,35.3,42.5,5119,36041,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-74.5024556 43.6578786),622
2021,NY,New York,Richmond,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.8,,,13.2,19.0,493494,36085,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Sullivan,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.3,,,84.0,88.4,79806,36105,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-74.7715769 41.7199928),2180
2021,NY,New York,Warren,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.8,,,76.6,82.7,65618,36113,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-73.8381388 43.5551053),2183
2021,NY,New York,Lewis,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,39.2,,,35.9,42.6,26573,36049,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-75.4441402 43.7826811),623
2021,NY,New York,Seneca,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.0,33688,36099,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-76.827088 42.7822943),2144
2021,NY,New York,Ulster,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.8,,,9.6,12.1,182951,36111,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-74.2654582 41.9472124),2182
2020,NY,New York,Genesee,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,37.7,,,30.2,45.4,57853,36037,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-78.1927784 43.0009096),2086
2021,NY,New York,Washington,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,59.7,,,55.5,63.7,60956,36115,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-73.4394282 43.3123766),2184
2021,NY,New York,Steuben,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83.3,,,80.4,86.1,92948,36101,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-77.3855253 42.2667252),2178
2021,NY,New York,Allegany,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,25.1,,,21.1,29.2,46106,36003,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-78.0261531 42.2478532),2031
2021,NY,New York,Orleans,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,60,,,55.8,64.1,40191,36073,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-78.2070281 43.3399059),626
2021,NY,New York,Westchester,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13,,,11.2,15.1,997895,36119,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-73.7457526 41.1526862),2185
2020,NY,New York,Fulton,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.2,,,68.6,77.4,53116,36035,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-74.4236782 43.1156093),2085
2021,NY,New York,Sullivan,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,21.1,,,18.3,23.7,79806,36105,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-74.7715769 41.7199928),2180
2021,NY,New York,Dutchess,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,11.2,,,9.6,12.9,297112,36027,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-73.7400411 41.7547699),2040
2021,NY,New York,Greene,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.7,12.3,48499,36039,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-74.1420253 42.2798211),2087
2020,NY,New York,Jefferson,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,12.8,,,8.7,17.8,116295,36045,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-76.0529678 43.996389),2089
2021,NY,New York,Jefferson,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.5,,,3.9,5.3,116295,36045,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-76.0529678 43.996389),2089
2020,NY,New York,Clinton,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,39.2,,,31.5,47.2,79596,36019,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-73.7056429 44.752712),2038
2021,NY,New York,Niagara,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,26.5,,,23.0,30.0,211653,36063,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-78.8129431 43.2726719),2131
2021,NY,New York,Orange,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.2,,,31.1,39.4,404525,36071,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-74.3062522 41.4024096),2134
2021,NY,New York,Monroe,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.2,,,5.4,7.0,755160,36055,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-77.7005177 43.2503466),2093
2021,NY,New York,Delaware,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,24.8,,,21.5,28.4,44378,36025,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-74.9667281 42.1939865),2039
2021,NY,New York,Suffolk,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,3.7,,,3.1,4.2,1526344,36103,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-72.6922183 40.943554),2179
2021,NY,New York,Richmond,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.8,,,12.2,15.7,493494,36085,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-74.1398995 40.5612628),2139
2021,NY,New York,Wyoming,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,11.8,,,10.2,13.5,40491,36121,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-78.2285667 42.7013627),2186
2021,NY,New York,Albany,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,25.8,,,22.9,29.0,313743,36001,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-73.9740095 42.5882401),2030
2021,NY,New York,Clinton,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,12.3,,,10.6,14.3,79596,36019,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-73.7056429 44.752712),2038
2021,NY,New York,Madison,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,12.6,,,10.7,14.8,67658,36053,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-75.6635749 42.9100255),2092
2021,NY,New York,Steuben,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24.7,,,21.6,27.9,92948,36101,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-77.3855253 42.2667252),2178
2021,NY,New York,Genesee,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.9,,,9.7,12.1,57853,36037,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-78.1927784 43.0009096),2086
